V1,live,objekttyp,zustand,wohnflache,grundflache,zimmer,heizung,verfugbar,bautyp,boden,nutzflache,gesamtflache,abstellraum,balkon,barrierefrei,carport,dachterrasse,einbaukuche,fahrstuhl,garage,garten,keller,loggia,parkplatz,teilmobliert.mobliert,terrasse,wintergarten,hwb.kwh.m2.jahr,hwb.energieklasse,fgee.energieklasse,fgee,betriebskosten.inkl.mwst,heizkosten.exkl.mwst,monatliche.kosten.mwst,monatliche.kosten.inkl.mwst,sonstige.kosten.exkl.mwst,price,id,address,postalCode,city,county,state,country,street,houseNumber,district,geometry,wien.dist,kottingbrunn.dist,price.predicted,residual
373754110,TRUE,Reihenhaus,Erstbezug,123,334.007319952775,4,Fußbodenheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23.9,B,A,0.74,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,488000,548,"Großschopfstraße 8, 2353 Guntramsdorf, Österreich",2353,Guntramsdorf,Mödling,Niederösterreich,AUT,Großschopfstraße,8,Neu-Guntramsdorf,16.32474|48.06437,13883.555664328,14461.9570798891,462211.612880939,-25788.3871190611
384949889,TRUE,Einfamilienhaus,Erstbezug,134,334.007319952775,5,Zentralheizung,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.4,UNKNOWN,UNKNOWN,1.02,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,485000,635,"Sulz im Wienerwald, Wienerwald, Niederösterreich, Österreich",2392,Wienerwald,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,Sulz im Wienerwald,16.13919|48.10204,19922.8145714569,18020.4097477441,458484.093054605,-26515.9069453946
373737909,TRUE,Reihenhaus,Erstbezug,123,334.007319952775,4,Fußbodenheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23.9,B,A,0.74,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,489000,552,"Großschopfstraße 9, 2353 Guntramsdorf, Österreich",2353,Guntramsdorf,Mödling,Niederösterreich,AUT,Großschopfstraße,9,Neu-Guntramsdorf,16.32469|48.06453,13867.5261491591,14475.5489472399,462277.528253839,-26722.4717461612
334321432,TRUE,Einfamilienhaus,Sanierungsbedürftig,212,1.828,6,Zentralheizung,ab sofort,Altbau,UNKNOWN,270,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,289,UNKNOWN,UNKNOWN,3.71,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,880000,485,"Hinterbrühl, Niederösterreich, Österreich",2371,Hinterbrühl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.24746|48.08684,14502.0975151048,15119.0878861107,853255.081062153,-26744.9189378475
373754116,TRUE,Reihenhaus,Erstbezug,123,334.007319952775,4,Fußbodenheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23.99,B,A,0.74,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,490000,547,"Großschopfstraße 10, 2353 Guntramsdorf, Österreich",2353,Guntramsdorf,Mödling,Niederösterreich,AUT,Großschopfstraße,10,Neu-Guntramsdorf,16.32457|48.06502,13817.7707839243,14518.4562746919,462858.207221273,-27141.7927787266
349092933,TRUE,Einfamilienhaus,UNKNOWN,150,1.382,5,Zentralheizung,UNKNOWN,UNKNOWN,Parkett,180,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,218.2,F,D,2.42,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,488000,310,"Bad Vöslau, Niederösterreich, Österreich",2540,Bad Vöslau,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.21419|47.96535,27194.9453342827,1879.42932042815,460485.569415739,-27514.4305842615
389733576,TRUE,Einfamilienhaus,Sehr gut/gut,220,1.913,3,Fußbodenheizung,UNKNOWN,Altbau,Marmor,220,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,175,E,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,7e+05,33,"Pfaffstätten, Niederösterreich, Österreich",2511,Pfaffstätten,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.26585|48.01732,20322.4308622858,7834.9830695546,672468.296156462,-27531.7038435384
373754118,TRUE,Reihenhaus,Erstbezug,123,334.007319952775,4,Fußbodenheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23.9,B,A,0.74,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,491000,545,"Großschopfstraße 12, 2353 Guntramsdorf, Österreich",2353,Guntramsdorf,Mödling,Niederösterreich,AUT,Großschopfstraße,12,Neu-Guntramsdorf,16.32454|48.0651,13809.870870944,14525.0864347497,462976.528997894,-28023.4710021062
389808497,TRUE,Doppelhaushälfte,Erstbezug,145,250,4,Fußbodenheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,450000,383,"Tribuswinkel, Traiskirchen, Niederösterreich, Österreich",2512,Traiskirchen,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,Tribuswinkel,16.27046|48.00603,21345.0171349585,6827.52608716887,421601.403480608,-28398.596519392
377293774,FALSE,Einfamilienhaus,UNKNOWN,207,953,7,UNKNOWN,nach Vereinbarung,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,980000,794,"Hinterbrühl, Niederösterreich, Österreich",2371,Hinterbrühl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.24746|48.08684,14502.0975151048,15119.0878861107,951545.093856717,-28454.9061432827
378094636,TRUE,Einfamilienhaus,Erstbezug,134,334.007319952775,5,Zentralheizung,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.4,UNKNOWN,UNKNOWN,1.02,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,487000,645,"Sulz im Wienerwald, Wienerwald, Niederösterreich, Österreich",2392,Wienerwald,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,Sulz im Wienerwald,16.13919|48.10204,19922.8145714569,18020.4097477441,458270.191402411,-28729.8085975895
383846082,TRUE,Doppelhaushälfte,Erstbezug,150,334.007319952775,4,Fußbodenheizung,ab sofort,Neubau,Parkett,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.23,A+,A,,UNKNOWN,UNKNOWN,UNKNOWN,"€ 209,35",UNKNOWN,549500,713,"Maria Enzersdorf, Niederösterreich, Österreich",2344,Maria Enzersdorf,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28383|48.09806,11829.3676799024,16814.3579176549,520476.895615142,-29023.1043848577
389150554,TRUE,Doppelhaushälfte,Erstbezug,115,350,4,Fußbodenheizung,UNKNOWN,Neubau,Sonstige,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,30.7,B,UNKNOWN,0.5,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,559500,688,"Urlaubskreuzstraße 11, 2344 Maria Enzersdorf, Österreich",2344,Maria Enzersdorf,Mödling,Niederösterreich,AUT,Urlaubskreuzstraße,11,Maria Enzersdorf,16.26206|48.09276,13292.6200202475,15909.0873928956,530465.354258537,-29034.6457414633
383846080,TRUE,Doppelhaushälfte,Erstbezug,150,334.007319952775,5,Fußbodenheizung,ab sofort,Neubau,Parkett,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19.23,A+,A,,UNKNOWN,UNKNOWN,UNKNOWN,"€ 209,35",UNKNOWN,549500,714,"Maria Enzersdorf, Niederösterreich, Österreich",2344,Maria Enzersdorf,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28383|48.09806,11829.3676799024,16814.3579176549,520452.608131741,-29047.3918682592
373754125,TRUE,Reihenhaus,Erstbezug,123,334.007319952775,4,Fußbodenheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.79,B,A,0.73,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,493000,546,"Großschopfstraße 16, 2353 Guntramsdorf, Österreich",2353,Guntramsdorf,Mödling,Niederösterreich,AUT,Großschopfstraße,16,Neu-Guntramsdorf,16.32411|48.06586,13737.9955472408,14582.9166919911,463638.924058578,-29361.0759414221
382594717,TRUE,Doppelhaushälfte,Erstbezug,141,211,5,Fußbodenheizung,UNKNOWN,Neubau,Laminat,211,UNKNOWN,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,34,B,A+,0.68,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,557000,52,"Alland, Niederösterreich, Österreich",2534,Alland,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.07846|48.05845,26264.9663244231,16337.5347719797,527486.453816953,-29513.5461830476
370771472,TRUE,Reihenhaus,Erstbezug,123,334.007319952775,4,Fußbodenheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,37.01,B,A,0.73,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,488000,662,"Großschopfstraße, 2353 Guntramsdorf, Österreich",2353,Guntramsdorf,Mödling,Niederösterreich,AUT,Großschopfstraße,UNKNOWN,Neu-Guntramsdorf,16.32502|48.06301,14022.9979154598,14341.4022704913,458444.282784229,-29555.7172157715
370793179,TRUE,Sonstige,Erstbezug,110,250,4,Fußbodenheizung,ab sofort,UNKNOWN,UNKNOWN,165,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,359500,398,"Trumau, Niederösterreich, Österreich",2521,Trumau,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.34233|47.99331,21383.9319961781,9687.63910901274,329580.147212242,-29919.8527877576
383207827,TRUE,Einfamilienhaus,Erstbezug,134,334.007319952775,5,Zentralheizung,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.4,UNKNOWN,UNKNOWN,1.02,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,493000,435,"Sulz im Wienerwald, Wienerwald, Niederösterreich, Österreich",2392,Wienerwald,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,Sulz im Wienerwald,16.13919|48.10204,19922.8145714569,18020.4097477441,462783.154710029,-30216.8452899706
362624761,TRUE,Bungalow,Erstbezug,91,334.007319952775,4,Fußbodenheizung,nach Vereinbarung,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,354000,408,"Berndorf, Niederösterreich, Österreich",2560,Berndorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.10883|47.94558,33223.2823454834,8965.40755384716,323234.280368676,-30765.7196313243
387249832,TRUE,Villa,UNKNOWN,330,1.02,7,Zentralheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,38.58,B,B,0.97,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1890000,703,"Hinterbrühl, Niederösterreich, Österreich",2371,Hinterbrühl,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.24746|48.08684,14502.0975151048,15119.0878861107,1859212.9749048,-30787.0250952025
388472031,FALSE,Einfamilienhaus,UNKNOWN,180,860,5,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,825000,761,"Brunn am Gebirge, Niederösterreich, Österreich",2345,Brunn am Gebirge,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28623|48.10761,10874.8066423881,17887.8275952402,793742.410044605,-31257.5899553954
389699861,TRUE,Einfamilienhaus,UNKNOWN,252,1.009,7,Zentralheizung,UNKNOWN,Neubau,UNKNOWN,291,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,109.71,D,UNKNOWN,1.49,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,689000,443,"Kaltenleutgeben, Niederösterreich, Österreich",2391,Kaltenleutgeben,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.20207|48.1179,14965.1748410582,18611.5311511296,657556.403286134,-31443.5967138658
389189858,TRUE,Doppelhaushälfte,Erstbezug,141,264,,Fußbodenheizung,UNKNOWN,Neubau,Laminat,264,264 m²,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,46.2,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,557000,210,"Alland, Niederösterreich, Österreich",2534,Alland,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.07846|48.05845,26264.9663244231,16337.5347719797,524977.234659182,-32022.7653408182
331641572,TRUE,Einfamilienhaus,UNKNOWN,220,520,4,Gasheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,485000,264,"Berndorf, Niederösterreich, Österreich",2560,Berndorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.10883|47.94558,33223.2823454834,8965.40755384716,452779.814475219,-32220.1855247814
385325756,TRUE,Einfamilienhaus,Erstbezug,178,500,5,Fußbodenheizung,nach Vereinbarung,Neubau,UNKNOWN,,UNKNOWN,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,650000,617,"Hauptstraße 31, 2384 Breitenfurt bei Wien, Österreich",2384,Breitenfurt bei Wien,Mödling,Niederösterreich,AUT,Hauptstraße,31,Breitenfurt West,16.1534|48.1356,17497.0755456006,21227.2475301488,617752.314366136,-32247.6856338644
387579308,TRUE,Doppelhaushälfte,Erstbezug,141,321,,Fußbodenheizung,UNKNOWN,Neubau,Laminat,321,321 m²,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,46.2,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,559000,207,"Alland, Niederösterreich, Österreich",2534,Alland,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.07846|48.05845,26264.9663244231,16337.5347719797,526523.657563627,-32476.3424363728
383583502,FALSE,Doppelhaushälfte,Erstbezug,115,350,4,Fußbodenheizung,UNKNOWN,Neubau,Sonstige,,UNKNOWN,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,30.7,B,UNKNOWN,0.5,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,559500,861,"Urlaubskreuzstraße 11, 2344 Maria Enzersdorf, Österreich",2344,Maria Enzersdorf,Mödling,Niederösterreich,AUT,Urlaubskreuzstraße,11,Maria Enzersdorf,16.26206|48.09276,13292.6200202475,15909.0873928956,526200.124189614,-33299.8758103858
373737911,TRUE,Reihenhaus,Erstbezug,127,334.007319952775,4,Fußbodenheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24,B,A,0.73,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,5e+05,551,"Großschopfstraße 7, 2353 Guntramsdorf, Österreich",2353,Guntramsdorf,Mödling,Niederösterreich,AUT,Großschopfstraße,7,Neu-Guntramsdorf,16.324835|48.06398,13923.2085502888,14427.8704432135,466605.885619689,-33394.1143803109
385490568,TRUE,Bungalow,Erstbezug,80,614,3,Fußbodenheizung,UNKNOWN,Neubau,Sonstige,,UNKNOWN,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,343200,315,"Mitterndorf an der Fischa, Niederösterreich, Österreich",2441,Mitterndorf an der Fischa,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.47128|47.99754,21910.1246994339,18834.5139244232,309789.600500674,-33410.3994993265
385183711,FALSE,Einfamilienhaus,Neuwertig,102,120,4,Fußbodenheizung,UNKNOWN,Neubau,Parkett,165,UNKNOWN,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,530000,858,"Vösendorf, Niederösterreich, Österreich",2331,Vösendorf,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.34113|48.12123,7496.67789993081,20660.2336366106,496059.413257368,-33940.5867426326
386149012,TRUE,Reihenhaus,Erstbezug,123,275,4,Fußbodenheizung,UNKNOWN,Neubau,Parkett,,UNKNOWN,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,37.01,B,A,0.73,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,490000,715,"Großschopfstraße, 2353 Guntramsdorf, Österreich",2353,Guntramsdorf,Mödling,Niederösterreich,AUT,Großschopfstraße,UNKNOWN,Neu-Guntramsdorf,16.32502|48.06301,14022.9979154598,14341.4022704913,455987.5449895,-34012.4550105005
387251187,TRUE,Doppelhaushälfte,Neuwertig,112,295,5,Fußbodenheizung,ab sofort,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,50,B,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,549000,191,"Bad Vöslau, Niederösterreich, Österreich",2540,Bad Vöslau,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.21419|47.96535,27194.9453342827,1879.42932042815,514847.278875847,-34152.7211241526
386029771,FALSE,Einfamilienhaus,UNKNOWN,180,860,5,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,829000,742,"Brunn am Gebirge, Niederösterreich, Österreich",2345,Brunn am Gebirge,Mödling,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.28623|48.10761,10874.8066423881,17887.8275952402,794446.481804624,-34553.5181953757
377332130,TRUE,Doppelhaushälfte,Erstbezug,127,239,4,Fußbodenheizung,UNKNOWN,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,34,B,A,0.73,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,349000,317,"Mitterndorf an der Fischa, Niederösterreich, Österreich",2441,Mitterndorf an der Fischa,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.47128|47.99754,21910.1246994339,18834.5139244232,314229.667079014,-34770.3329209865
377332125,TRUE,Doppelhaushälfte,Erstbezug,127,236,4,Fußbodenheizung,UNKNOWN,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,34,B,A,0.73,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,349000,316,"Mitterndorf an der Fischa, Niederösterreich, Österreich",2441,Mitterndorf an der Fischa,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.47128|47.99754,21910.1246994339,18834.5139244232,314198.002009686,-34801.9979903143
377332127,TRUE,Doppelhaushälfte,Erstbezug,127,238,4,Fußbodenheizung,UNKNOWN,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,33,B,A,0.72,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,349000,319,"Mitterndorf an der Fischa, Niederösterreich, Österreich",2441,Mitterndorf an der Fischa,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.47128|47.99754,21910.1246994339,18834.5139244232,314184.899821949,-34815.1001780515
377332124,TRUE,Doppelhaushälfte,Erstbezug,127,235,4,Fußbodenheizung,UNKNOWN,Neubau,UNKNOWN,,UNKNOWN,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,33,B,A,0.72,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,349000,320,"Mitterndorf an der Fischa, Niederösterreich, Österreich",2441,Mitterndorf an der Fischa,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.47128|47.99754,21910.1246994339,18834.5139244232,314123.920715308,-34876.079284692
363279526,TRUE,Bungalow,Erstbezug,100,579,3,Luftwärmepumpe,nach Vereinbarung,Neubau,UNKNOWN,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,A+,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,473000,91,"Ebreichsdorf, Niederösterreich, Österreich",2483,Ebreichsdorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.40133|47.96309,24652.9855363011,12970.5244106062,437883.263236864,-35116.7367631363
230354333,TRUE,Reihenhaus,Erstbezug,127,334.007319952775,5.5,Fußbodenheizung,UNKNOWN,Neubau,Sonstige,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,41.63,B,B,0.76,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,339000,134,"Unterwaltersdorf, Ebreichsdorf, Niederösterreich, Österreich",2442,Ebreichsdorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,Unterwaltersdorf,16.43111|47.96064,25182.9723287492,15164.8259189982,303147.951195083,-35852.048804917
385114423,TRUE,Einfamilienhaus,UNKNOWN,130,438,4,Elektroheizung,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,72.2559594383775,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,380000,273,"Berndorf, Niederösterreich, Österreich",2560,Berndorf,Baden,Niederösterreich,AUT,UNKNOWN,UNKNOWN,UNKNOWN,16.10883|47.94558,33223.2823454834,8965.40755384716,344114.103982323,-35885.896017677
